timestamp_utc,border_id,metric,mw,pseudo_capacity_mw,congestion_util,congestion_flag
2025-11-10 23:00:00+00:00,BE_NL,physical_flow,0.0,516.7912499999975,0.0,False
2025-11-11 00:00:00+00:00,BE_NL,physical_flow,0.0,509.355,0.0,False
2025-11-11 01:00:00+00:00,BE_NL,physical_flow,0.0,506.8023749999994,0.0,False
2025-11-11 02:00:00+00:00,BE_NL,physical_flow,0.0,504.24974999999887,0.0,False
2025-11-11 03:00:00+00:00,BE_NL,physical_flow,0.0,501.69712499999974,0.0,False
2025-11-11 04:00:00+00:00,BE_NL,physical_flow,0.0,499.14449999999914,0.0,False
2025-11-11 05:00:00+00:00,BE_NL,physical_flow,6.405,496.591875,0.012897915415953996,False
2025-11-11 06:00:00+00:00,BE_NL,physical_flow,0.0,494.0392499999994,0.0,False
2025-11-11 07:00:00+00:00,BE_NL,physical_flow,0.0,491.48662499999887,0.0,False
2025-11-11 08:00:00+00:00,BE_NL,physical_flow,0.0,488.93399999999974,0.0,False
2025-11-11 09:00:00+00:00,BE_NL,physical_flow,3.225,486.38137499999914,0.006630599290525888,False
2025-11-11 10:00:00+00:00,BE_NL,physical_flow,10.2525,483.82875,0.021190348857937854,False
2025-11-11 11:00:00+00:00,BE_NL,physical_flow,0.0,481.2761249999994,0.0,False
2025-11-11 12:00:00+00:00,BE_NL,physical_flow,0.0,478.72349999999886,0.0,False
2025-11-11 13:00:00+00:00,BE_NL,physical_flow,97.6975,476.17087499999974,0.2051731954416575,False
2025-11-11 14:00:00+00:00,BE_NL,physical_flow,0.0,473.61824999999914,0.0,False
2025-11-11 15:00:00+00:00,BE_NL,physical_flow,0.0,471.065625,0.0,False
2025-11-11 16:00:00+00:00,BE_NL,physical_flow,0.0,468.5129999999994,0.0,False
2025-11-11 17:00:00+00:00,BE_NL,physical_flow,0.0,465.96037499999886,0.0,False
2025-11-11 18:00:00+00:00,BE_NL,physical_flow,0.0,463.40774999999974,0.0,False
2025-11-11 19:00:00+00:00,BE_NL,physical_flow,102.1225,460.85512499999913,0.22159349969255565,False
2025-11-11 20:00:00+00:00,BE_NL,physical_flow,32.2525,458.3025,0.07037382514823724,False
2025-11-11 21:00:00+00:00,BE_NL,physical_flow,26.6825,457.55624999999986,0.058315234465707785,False
2025-11-11 22:00:00+00:00,BE_NL,physical_flow,0.0,456.80999999999966,0.0,False
2025-11-11 23:00:00+00:00,BE_NL,physical_flow,0.0,456.0637499999999,0.0,False
2025-11-12 00:00:00+00:00,BE_NL,physical_flow,0.0,455.31749999999977,0.0,False
2025-11-12 01:00:00+00:00,BE_NL,physical_flow,0.0,454.57125,0.0,False
2025-11-12 02:00:00+00:00,BE_NL,physical_flow,0.0,453.8249999999998,0.0,False
2025-11-12 03:00:00+00:00,BE_NL,physical_flow,0.0,453.0787499999997,0.0,False
2025-11-12 04:00:00+00:00,BE_NL,physical_flow,0.0,452.3324999999999,0.0,False
2025-11-12 05:00:00+00:00,BE_NL,physical_flow,0.0,451.5862499999997,0.0,False
2025-11-12 06:00:00+00:00,BE_NL,physical_flow,0.0,450.84000000000003,0.0,False
2025-11-12 07:00:00+00:00,BE_NL,physical_flow,0.0,450.09374999999983,0.0,False
2025-11-12 08:00:00+00:00,BE_NL,physical_flow,0.0,449.3474999999997,0.0,False
2025-11-12 09:00:00+00:00,BE_NL,physical_flow,0.0,448.6012499999995,0.0,False
2025-11-12 10:00:00+00:00,BE_NL,physical_flow,0.0,447.8550000000002,0.0,False
2025-11-12 11:00:00+00:00,BE_NL,physical_flow,0.0,447.10875,0.0,False
2025-11-12 12:00:00+00:00,BE_NL,physical_flow,0.0,446.36249999999984,0.0,False
2025-11-12 13:00:00+00:00,BE_NL,physical_flow,0.0,445.61624999999964,0.0,False
2025-11-12 14:00:00+00:00,BE_NL,physical_flow,0.0,444.8699999999995,0.0,False
2025-11-12 15:00:00+00:00,BE_NL,physical_flow,0.0,444.12375000000014,0.0,False
2025-11-12 16:00:00+00:00,BE_NL,physical_flow,0.0,443.3775,0.0,False
2025-11-12 17:00:00+00:00,BE_NL,physical_flow,0.0,441.38899999999956,0.0,False
2025-11-12 18:00:00+00:00,BE_NL,physical_flow,0.0,439.4004999999991,0.0,False
2025-11-12 19:00:00+00:00,BE_NL,physical_flow,0.0,437.41199999999867,0.0,False
2025-11-12 20:00:00+00:00,BE_NL,physical_flow,0.0,435.42350000000044,0.0,False
2025-11-12 21:00:00+00:00,BE_NL,physical_flow,0.0,433.435,0.0,False
2025-11-12 22:00:00+00:00,BE_NL,physical_flow,0.0,431.44649999999956,0.0,False
2025-11-12 23:00:00+00:00,BE_NL,physical_flow,0.0,429.4579999999991,0.0,False
2025-11-13 00:00:00+00:00,BE_NL,physical_flow,0.0,427.4694999999987,0.0,False
2025-11-13 01:00:00+00:00,BE_NL,physical_flow,0.0,425.48100000000045,0.0,False
2025-11-13 02:00:00+00:00,BE_NL,physical_flow,0.0,423.4925,0.0,False
2025-11-13 03:00:00+00:00,BE_NL,physical_flow,0.0,421.50399999999956,0.0,False
2025-11-13 04:00:00+00:00,BE_NL,physical_flow,0.0,419.5154999999991,0.0,False
2025-11-13 05:00:00+00:00,BE_NL,physical_flow,0.0,417.5269999999987,0.0,False
2025-11-13 06:00:00+00:00,BE_NL,physical_flow,0.0,415.53850000000045,0.0,False
2025-11-13 07:00:00+00:00,BE_NL,physical_flow,0.0,413.55,0.0,False
2025-11-13 08:00:00+00:00,BE_NL,physical_flow,0.0,411.56149999999957,0.0,False
2025-11-13 09:00:00+00:00,BE_NL,physical_flow,0.0,409.5729999999991,0.0,False
2025-11-13 10:00:00+00:00,BE_NL,physical_flow,0.0,407.5844999999987,0.0,False
2025-11-13 11:00:00+00:00,BE_NL,physical_flow,0.0,405.59600000000046,0.0,False
2025-11-13 12:00:00+00:00,BE_NL,physical_flow,0.0,403.6075,0.0,False
2025-11-13 13:00:00+00:00,BE_NL,physical_flow,0.0,403.1184999999999,0.0,False
2025-11-13 14:00:00+00:00,BE_NL,physical_flow,0.0,402.6294999999998,0.0,False
2025-11-13 15:00:00+00:00,BE_NL,physical_flow,0.0,402.1404999999997,0.0,False
2025-11-13 16:00:00+00:00,BE_NL,physical_flow,0.0,401.6515000000001,0.0,False
2025-11-13 17:00:00+00:00,BE_NL,physical_flow,0.0,401.1625,0.0,False
2025-11-13 18:00:00+00:00,BE_NL,physical_flow,0.0,400.6734999999999,0.0,False
2025-11-13 19:00:00+00:00,BE_NL,physical_flow,0.0,400.1844999999998,0.0,False
2025-11-13 20:00:00+00:00,BE_NL,physical_flow,0.0,399.6954999999997,0.0,False
2025-11-13 21:00:00+00:00,BE_NL,physical_flow,0.0,399.2065000000001,0.0,False
2025-11-13 22:00:00+00:00,BE_NL,physical_flow,0.0,398.7175,0.0,False
2025-11-13 23:00:00+00:00,BE_NL,physical_flow,0.0,398.2284999999999,0.0,False
2025-11-14 00:00:00+00:00,BE_NL,physical_flow,0.0,397.7394999999998,0.0,False
